Path	Sample Name	Tissue Category	Phenotype	Cell ID	Total Cells	Tissue Category Area (pixels)	Cell Density (per megapixel)	Cell X Position	Cell Y Position	Process Region ID	Distance from Process Region Edge (pixels)	Category Region ID	Distance from Tissue Category Edge (pixels)	Nucleus Area (pixels)	Nucleus Area (percent)	Nucleus Compactness	Nucleus Minor Axis	Nucleus Major Axis	Nucleus Axis Ratio	Nucleus CD19 (Opal 650) Min (Normalized Counts, Total Weighting)	Nucleus CD19 (Opal 650) Mean (Normalized Counts, Total Weighting)	Nucleus CD19 (Opal 650) Max (Normalized Counts, Total Weighting)	Nucleus CD19 (Opal 650) Std Dev (Normalized Counts, Total Weighting)	Nucleus CD19 (Opal 650) Total (Normalized Counts, Total Weighting)	Nucleus CD3 (Opal 520) Min (Normalized Counts, Total Weighting)	Nucleus CD3 (Opal 520) Mean (Normalized Counts, Total Weighting)	Nucleus CD3 (Opal 520) Max (Normalized Counts, Total Weighting)	Nucleus CD3 (Opal 520) Std Dev (Normalized Counts, Total Weighting)	Nucleus CD3 (Opal 520) Total (Normalized Counts, Total Weighting)	Nucleus CD14 (Opal 540) Min (Normalized Counts, Total Weighting)	Nucleus CD14 (Opal 540) Mean (Normalized Counts, Total Weighting)	Nucleus CD14 (Opal 540) Max (Normalized Counts, Total Weighting)	Nucleus CD14 (Opal 540) Std Dev (Normalized Counts, Total Weighting)	Nucleus CD14 (Opal 540) Total (Normalized Counts, Total Weighting)	Nucleus CD8 (Opal 620) Min (Normalized Counts, Total Weighting)	Nucleus CD8 (Opal 620) Mean (Normalized Counts, Total Weighting)	Nucleus CD8 (Opal 620) Max (Normalized Counts, Total Weighting)	Nucleus CD8 (Opal 620) Std Dev (Normalized Counts, Total Weighting)	Nucleus CD8 (Opal 620) Total (Normalized Counts, Total Weighting)	Nucleus HLADR (Opal 690) Min (Normalized Counts, Total Weighting)	Nucleus HLADR (Opal 690) Mean (Normalized Counts, Total Weighting)	Nucleus HLADR (Opal 690) Max (Normalized Counts, Total Weighting)	Nucleus HLADR (Opal 690) Std Dev (Normalized Counts, Total Weighting)	Nucleus HLADR (Opal 690) Total (Normalized Counts, Total Weighting)	Nucleus CK (Opal 570) Min (Normalized Counts, Total Weighting)	Nucleus CK (Opal 570) Mean (Normalized Counts, Total Weighting)	Nucleus CK (Opal 570) Max (Normalized Counts, Total Weighting)	Nucleus CK (Opal 570) Std Dev (Normalized Counts, Total Weighting)	Nucleus CK (Opal 570) Total (Normalized Counts, Total Weighting)	Nucleus DAPI (DAPI) Min (Normalized Counts, Total Weighting)	Nucleus DAPI (DAPI) Mean (Normalized Counts, Total Weighting)	Nucleus DAPI (DAPI) Max (Normalized Counts, Total Weighting)	Nucleus DAPI (DAPI) Std Dev (Normalized Counts, Total Weighting)	Nucleus DAPI (DAPI) Total (Normalized Counts, Total Weighting)	Nucleus Autofluorescence Min (Normalized Counts, Total Weighting)	Nucleus Autofluorescence Mean (Normalized Counts, Total Weighting)	Nucleus Autofluorescence Max (Normalized Counts, Total Weighting)	Nucleus Autofluorescence Std Dev (Normalized Counts, Total Weighting)	Nucleus Autofluorescence Total (Normalized Counts, Total Weighting)	Membrane Area (pixels)	Membrane Area (percent)	Membrane Compactness	Membrane Minor Axis	Membrane Major Axis	Membrane Axis Ratio	Membrane CD19 (Opal 650) Min (Normalized Counts, Total Weighting)	Membrane CD19 (Opal 650) Mean (Normalized Counts, Total Weighting)	Membrane CD19 (Opal 650) Max (Normalized Counts, Total Weighting)	Membrane CD19 (Opal 650) Std Dev (Normalized Counts, Total Weighting)	Membrane CD19 (Opal 650) Total (Normalized Counts, Total Weighting)	Membrane CD3 (Opal 520) Min (Normalized Counts, Total Weighting)	Membrane CD3 (Opal 520) Mean (Normalized Counts, Total Weighting)	Membrane CD3 (Opal 520) Max (Normalized Counts, Total Weighting)	Membrane CD3 (Opal 520) Std Dev (Normalized Counts, Total Weighting)	Membrane CD3 (Opal 520) Total (Normalized Counts, Total Weighting)	Membrane CD14 (Opal 540) Min (Normalized Counts, Total Weighting)	Membrane CD14 (Opal 540) Mean (Normalized Counts, Total Weighting)	Membrane CD14 (Opal 540) Max (Normalized Counts, Total Weighting)	Membrane CD14 (Opal 540) Std Dev (Normalized Counts, Total Weighting)	Membrane CD14 (Opal 540) Total (Normalized Counts, Total Weighting)	Membrane CD8 (Opal 620) Min (Normalized Counts, Total Weighting)	Membrane CD8 (Opal 620) Mean (Normalized Counts, Total Weighting)	Membrane CD8 (Opal 620) Max (Normalized Counts, Total Weighting)	Membrane CD8 (Opal 620) Std Dev (Normalized Counts, Total Weighting)	Membrane CD8 (Opal 620) Total (Normalized Counts, Total Weighting)	Membrane HLADR (Opal 690) Min (Normalized Counts, Total Weighting)	Membrane HLADR (Opal 690) Mean (Normalized Counts, Total Weighting)	Membrane HLADR (Opal 690) Max (Normalized Counts, Total Weighting)	Membrane HLADR (Opal 690) Std Dev (Normalized Counts, Total Weighting)	Membrane HLADR (Opal 690) Total (Normalized Counts, Total Weighting)	Membrane CK (Opal 570) Min (Normalized Counts, Total Weighting)	Membrane CK (Opal 570) Mean (Normalized Counts, Total Weighting)	Membrane CK (Opal 570) Max (Normalized Counts, Total Weighting)	Membrane CK (Opal 570) Std Dev (Normalized Counts, Total Weighting)	Membrane CK (Opal 570) Total (Normalized Counts, Total Weighting)	Membrane DAPI (DAPI) Min (Normalized Counts, Total Weighting)	Membrane DAPI (DAPI) Mean (Normalized Counts, Total Weighting)	Membrane DAPI (DAPI) Max (Normalized Counts, Total Weighting)	Membrane DAPI (DAPI) Std Dev (Normalized Counts, Total Weighting)	Membrane DAPI (DAPI) Total (Normalized Counts, Total Weighting)	Membrane Autofluorescence Min (Normalized Counts, Total Weighting)	Membrane Autofluorescence Mean (Normalized Counts, Total Weighting)	Membrane Autofluorescence Max (Normalized Counts, Total Weighting)	Membrane Autofluorescence Std Dev (Normalized Counts, Total Weighting)	Membrane Autofluorescence Total (Normalized Counts, Total Weighting)	Entire Cell Area (pixels)	Entire Cell Area (percent)	Entire Cell Compactness	Entire Cell Minor Axis	Entire Cell Major Axis	Entire Cell Axis Ratio	Entire Cell CD19 (Opal 650) Min (Normalized Counts, Total Weighting)	Entire Cell CD19 (Opal 650) Mean (Normalized Counts, Total Weighting)	Entire Cell CD19 (Opal 650) Max (Normalized Counts, Total Weighting)	Entire Cell CD19 (Opal 650) Std Dev (Normalized Counts, Total Weighting)	Entire Cell CD19 (Opal 650) Total (Normalized Counts, Total Weighting)	Entire Cell CD3 (Opal 520) Min (Normalized Counts, Total Weighting)	Entire Cell CD3 (Opal 520) Mean (Normalized Counts, Total Weighting)	Entire Cell CD3 (Opal 520) Max (Normalized Counts, Total Weighting)	Entire Cell CD3 (Opal 520) Std Dev (Normalized Counts, Total Weighting)	Entire Cell CD3 (Opal 520) Total (Normalized Counts, Total Weighting)	Entire Cell CD14 (Opal 540) Min (Normalized Counts, Total Weighting)	Entire Cell CD14 (Opal 540) Mean (Normalized Counts, Total Weighting)	Entire Cell CD14 (Opal 540) Max (Normalized Counts, Total Weighting)	Entire Cell CD14 (Opal 540) Std Dev (Normalized Counts, Total Weighting)	Entire Cell CD14 (Opal 540) Total (Normalized Counts, Total Weighting)	Entire Cell CD8 (Opal 620) Min (Normalized Counts, Total Weighting)	Entire Cell CD8 (Opal 620) Mean (Normalized Counts, Total Weighting)	Entire Cell CD8 (Opal 620) Max (Normalized Counts, Total Weighting)	Entire Cell CD8 (Opal 620) Std Dev (Normalized Counts, Total Weighting)	Entire Cell CD8 (Opal 620) Total (Normalized Counts, Total Weighting)	Entire Cell HLADR (Opal 690) Min (Normalized Counts, Total Weighting)	Entire Cell HLADR (Opal 690) Mean (Normalized Counts, Total Weighting)	Entire Cell HLADR (Opal 690) Max (Normalized Counts, Total Weighting)	Entire Cell HLADR (Opal 690) Std Dev (Normalized Counts, Total Weighting)	Entire Cell HLADR (Opal 690) Total (Normalized Counts, Total Weighting)	Entire Cell CK (Opal 570) Min (Normalized Counts, Total Weighting)	Entire Cell CK (Opal 570) Mean (Normalized Counts, Total Weighting)	Entire Cell CK (Opal 570) Max (Normalized Counts, Total Weighting)	Entire Cell CK (Opal 570) Std Dev (Normalized Counts, Total Weighting)	Entire Cell CK (Opal 570) Total (Normalized Counts, Total Weighting)	Entire Cell DAPI (DAPI) Min (Normalized Counts, Total Weighting)	Entire Cell DAPI (DAPI) Mean (Normalized Counts, Total Weighting)	Entire Cell DAPI (DAPI) Max (Normalized Counts, Total Weighting)	Entire Cell DAPI (DAPI) Std Dev (Normalized Counts, Total Weighting)	Entire Cell DAPI (DAPI) Total (Normalized Counts, Total Weighting)	Entire Cell Autofluorescence Min (Normalized Counts, Total Weighting)	Entire Cell Autofluorescence Mean (Normalized Counts, Total Weighting)	Entire Cell Autofluorescence Max (Normalized Counts, Total Weighting)	Entire Cell Autofluorescence Std Dev (Normalized Counts, Total Weighting)	Entire Cell Autofluorescence Total (Normalized Counts, Total Weighting)	Lab ID	Slide ID	TMA Sector	TMA Row	TMA Column	TMA Field	Confidence	inForm 2.4.7174.15475
C:\Users\johnsamb\Documents\02_Mayo_cohort	#16 3-171-807_[62243,18509].im3	Tumor		1				674.0	504.0	#N/A	#N/A	1	7.8	104.0	0.01%	0.57	7.03	19.00	2.70	0.000	0.091	0.207	0.055	9.474	0.000	0.068	0.146	0.038	7.071	0.000	0.221	0.580	0.128	22.955	0.000	0.083	0.584	0.115	8.606	0.000	0.040	0.112	0.033	4.172	1.056	3.529	6.431	1.492	366.980	3.677	9.122	12.335	2.036	948.660	0.000	0.024	0.736	0.101	2.512	27.0	0.00%	0.47	8.12	21.38	2.63	0.000	0.102	0.192	0.054	2.748	0.000	0.058	0.111	0.033	1.563	0.000	0.129	0.318	0.088	3.475	0.000	0.077	0.240	0.082	2.076	0.000	0.042	0.109	0.029	1.138	1.000	2.968	4.192	1.151	80.138	0.033	1.490	5.665	1.735	40.220	0.000	0.453	0.937	0.310	12.232	131.0	0.01%	0.33	10.05	22.00	2.19	0.000	0.093	0.207	0.055	12.223	0.000	0.066	0.146	0.037	8.635	0.000	0.202	0.580	0.126	26.430	0.000	0.082	0.584	0.109	10.681	0.000	0.041	0.112	0.032	5.310	1.000	3.413	6.431	1.442	447.119	0.033	7.549	12.335	3.673	988.880	0.000	0.113	0.937	0.240	14.743		#16 3-171-807	0	0	0	0		
C:\Users\johnsamb\Documents\02_Mayo_cohort	#16 3-171-807_[62243,18509].im3	Other	CK+	2				698.0	4.0	#N/A	#N/A	10	#N/A	113.0	0.03%	0.67	9.08	16.01	1.76	0.050	0.141	0.303	0.047	15.981	0.000	0.033	0.082	0.017	3.773	0.000	0.104	0.302	0.054	11.748	0.000	0.128	0.454	0.100	14.503	0.000	0.015	0.078	0.019	1.696	3.891	5.012	7.060	0.661	566.322	3.234	7.611	10.344	1.652	860.010	0.000	0.010	0.735	0.073	1.091	33.0	0.01%	0.38	12.01	22.00	1.83	0.000	0.045	0.255	0.077	1.483	0.000	0.003	0.045	0.010	0.099	0.000	0.031	0.182	0.047	1.007	0.000	0.046	0.298	0.088	1.507	0.000	0.012	0.050	0.013	0.387	0.302	2.942	9.702	3.560	97.098	0.000	0.498	2.599	0.681	16.438	0.000	0.233	0.969	0.259	7.678	146.0	0.03%	0.29	13.05	22.00	1.69	0.000	0.120	0.303	0.068	17.464	0.000	0.027	0.082	0.020	3.872	0.000	0.087	0.302	0.061	12.755	0.000	0.110	0.454	0.103	16.010	0.000	0.014	0.078	0.018	2.083	0.302	4.544	9.702	1.972	663.420	0.000	6.003	10.344	3.335	876.449	0.000	0.060	0.969	0.167	8.768		#16 3-171-807	0	0	0	0	84.88%	
C:\Users\johnsamb\Documents\02_Mayo_cohort	#16 3-171-807_[62243,18509].im3	Tumor		3				1101.0	4.0	#N/A	#N/A	2	#N/A	53.0	0.01%	0.85	8.02	8.04	1.00	0.014	0.104	0.181	0.028	5.508	0.057	0.088	0.135	0.017	4.670	0.000	0.103	0.272	0.061	5.460	0.000	0.137	0.484	0.097	7.272	0.008	0.042	0.098	0.018	2.246	0.135	0.385	0.661	0.141	20.387	4.037	9.411	16.230	3.380	498.771	0.000	0.022	0.331	0.068	1.147	23.0	0.00%	0.55	10.04	13.99	1.39	0.025	0.088	0.154	0.030	2.015	0.023	0.070	0.133	0.032	1.618	0.000	0.125	0.209	0.056	2.885	0.000	0.062	0.186	0.062	1.431	0.016	0.041	0.107	0.023	0.934	0.209	0.543	0.825	0.162	12.484	0.459	2.054	4.814	1.526	47.251	0.000	0.627	1.182	0.432	14.411	76.0	0.01%	0.41	10.91	13.05	1.20	0.014	0.099	0.181	0.029	7.522	0.023	0.083	0.135	0.024	6.288	0.000	0.110	0.272	0.060	8.345	0.000	0.115	0.484	0.094	8.703	0.008	0.042	0.107	0.020	3.180	0.135	0.433	0.825	0.164	32.871	0.459	7.184	16.230	4.492	546.022	0.000	0.205	1.182	0.369	15.558		#16 3-171-807	0	0	0	0		
C:\Users\johnsamb\Documents\02_Mayo_cohort	#16 3-171-807_[62243,18509].im3	Tumor	Other+	4				37.0	10.0	#N/A	#N/A	1	#N/A	62.0	0.01%	0.76	7.03	11.00	1.56	0.000	0.044	0.142	0.031	2.734	0.000	0.048	0.106	0.023	2.983	0.000	0.070	0.179	0.057	4.313	0.000	0.037	0.187	0.045	2.281	0.000	0.029	0.085	0.021	1.777	0.133	0.465	1.071	0.174	28.832	2.444	7.305	12.542	2.842	452.895	0.000	0.012	0.222	0.041	0.734	43.0	0.00%	0.29	15.30	15.78	1.03	0.000	0.029	0.127	0.030	1.252	0.000	0.033	0.099	0.028	1.402	0.000	0.060	0.212	0.059	2.569	0.000	0.030	0.171	0.041	1.290	0.000	0.032	0.125	0.026	1.366	0.052	0.446	1.509	0.361	19.182	0.162	0.995	4.511	1.105	42.787	0.000	0.258	0.610	0.174	11.102	105.0	0.01%	0.25	15.30	15.78	1.03	0.000	0.038	0.142	0.032	3.986	0.000	0.042	0.106	0.026	4.385	0.000	0.066	0.212	0.058	6.882	0.000	0.034	0.187	0.044	3.571	0.000	0.030	0.125	0.023	3.143	0.052	0.457	1.509	0.266	48.014	0.162	4.721	12.542	3.866	495.683	0.000	0.113	0.610	0.167	11.836		#16 3-171-807	0	0	0	0	96.81%	
C:\Users\johnsamb\Documents\02_Mayo_cohort	#16 3-171-807_[62243,18509].im3	Other	Other+	5				1117.0	18.0	#N/A	#N/A	11	6.4	40.0	0.01%	0.69	5.93	9.94	1.68	0.074	0.132	0.236	0.036	5.295	0.279	0.795	1.574	0.413	31.785	0.000	0.091	0.475	0.106	3.655	0.000	0.052	0.246	0.055	2.090	0.096	0.209	0.430	0.085	8.373	0.000	0.261	0.786	0.130	10.425	1.611	2.809	4.620	0.710	112.376	0.000	0.822	1.838	0.527	32.863	38.0	0.01%	0.33	13.00	15.01	1.15	0.027	0.114	0.252	0.059	4.330	0.084	0.203	1.005	0.186	7.726	0.000	0.097	0.341	0.079	3.696	0.000	0.050	0.196	0.058	1.883	0.052	0.169	0.639	0.135	6.431	0.098	0.276	0.681	0.150	10.503	0.257	1.063	2.599	0.623	40.387	0.028	0.939	2.077	0.447	35.671	78.0	0.02%	0.25	13.01	15.04	1.16	0.027	0.123	0.252	0.049	9.626	0.084	0.507	1.574	0.438	39.511	0.000	0.094	0.475	0.093	7.351	0.000	0.051	0.246	0.056	3.974	0.052	0.190	0.639	0.113	14.804	0.000	0.268	0.786	0.139	20.927	0.257	1.959	4.620	1.102	152.763	0.000	0.879	2.077	0.490	68.534		#16 3-171-807	0	0	0	0	61.69%	
C:\Users\johnsamb\Documents\02_Mayo_cohort	#16 3-171-807_[62243,18509].im3	Tumor	Other+	6				1106.0	25.0	#N/A	#N/A	#N/A	5.7	96.0	0.01%	0.62	8.00	16.02	2.00	0.021	0.104	0.191	0.037	10.024	0.008	0.094	0.205	0.033	8.997	0.000	0.151	0.330	0.072	14.487	0.000	0.104	0.240	0.064	10.008	0.011	0.080	0.173	0.032	7.665	0.000	0.233	0.591	0.104	22.343	1.436	4.300	8.821	1.756	412.827	0.000	0.401	1.508	0.457	38.478	51.0	0.01%	0.25	15.76	20.68	1.31	0.000	0.065	0.245	0.058	3.313	0.000	0.076	0.582	0.119	3.854	0.000	0.080	0.311	0.074	4.071	0.000	0.036	0.232	0.046	1.847	0.000	0.100	0.602	0.153	5.110	0.000	0.246	0.596	0.123	12.566	0.186	0.652	3.068	0.707	33.256	0.088	0.762	1.646	0.356	38.884	147.0	0.02%	0.22	15.75	20.72	1.32	0.000	0.091	0.245	0.049	13.336	0.000	0.087	0.582	0.075	12.851	0.000	0.126	0.330	0.080	18.558	0.000	0.081	0.240	0.067	11.855	0.000	0.087	0.602	0.094	12.775	0.000	0.237	0.596	0.111	34.909	0.186	3.035	8.821	2.284	446.083	0.000	0.526	1.646	0.457	77.362		#16 3-171-807	0	0	0	0	96.03%	
C:\Users\johnsamb\Documents\02_Mayo_cohort	#16 3-171-807_[62243,18509].im3	Tumor	CK+	7				401.0	30.0	#N/A	#N/A	2	17.0	70.0	0.01%	0.76	8.03	11.02	1.37	0.000	0.105	0.244	0.065	7.330	0.000	0.033	0.103	0.027	2.278	0.034	0.217	0.756	0.148	15.185	0.000	0.113	0.776	0.175	7.897	0.000	0.023	0.081	0.025	1.597	2.476	6.539	13.708	3.128	457.762	1.108	5.917	9.582	2.036	414.157	0.000	0.128	1.271	0.267	8.930	47.0	0.01%	0.27	16.56	16.60	1.00	0.000	0.052	0.232	0.060	2.450	0.000	0.011	0.082	0.019	0.505	0.000	0.064	0.304	0.078	2.992	0.000	0.122	0.983	0.215	5.738	0.000	0.010	0.074	0.016	0.481	0.193	4.123	16.365	5.201	193.790	0.000	0.369	2.998	0.476	17.325	0.000	0.933	3.244	0.893	43.870	117.0	0.01%	0.23	16.56	16.57	1.00	0.000	0.084	0.244	0.068	9.781	0.000	0.024	0.103	0.026	2.783	0.000	0.155	0.756	0.145	18.177	0.000	0.117	0.983	0.191	13.634	0.000	0.018	0.081	0.023	2.078	0.193	5.569	16.365	4.238	651.552	0.000	3.688	9.582	3.165	431.482	0.000	0.451	3.244	0.718	52.800		#16 3-171-807	0	0	0	0	97.36%	
C:\Users\johnsamb\Documents\02_Mayo_cohort	#16 3-171-807_[62243,18509].im3	Tumor	CK+	8				586.0	30.0	#N/A	#N/A	2	#N/A	96.0	0.01%	0.75	10.01	12.01	1.20	0.000	0.153	0.334	0.058	14.668	0.000	0.076	0.148	0.036	7.310	0.000	0.195	0.678	0.134	18.739	0.000	0.178	0.546	0.134	17.047	0.000	0.039	0.117	0.028	3.726	1.088	4.992	15.144	3.509	479.219	3.171	7.190	9.925	1.734	690.246	0.000	0.033	0.975	0.121	3.141	56.0	0.01%	0.22	17.54	19.90	1.13	0.000	0.075	0.226	0.057	4.209	0.000	0.009	0.050	0.014	0.490	0.000	0.115	0.344	0.099	6.435	0.000	0.127	0.913	0.211	7.085	0.000	0.034	0.109	0.031	1.877	0.472	8.157	17.650	4.125	456.817	0.000	0.584	1.632	0.456	32.718	0.058	0.640	1.206	0.251	35.859	152.0	0.02%	0.21	17.54	19.90	1.13	0.000	0.124	0.334	0.069	18.876	0.000	0.051	0.148	0.044	7.800	0.000	0.166	0.678	0.128	25.173	0.000	0.159	0.913	0.168	24.132	0.000	0.037	0.117	0.029	5.603	0.472	6.158	17.650	4.036	936.036	0.000	4.756	9.925	3.491	722.964	0.000	0.257	1.206	0.344	39.001		#16 3-171-807	0	0	0	0	98.29%	
C:\Users\johnsamb\Documents\02_Mayo_cohort	#16 3-171-807_[62243,18509].im3	Tumor	CD8+	9				533.0	36.0	#N/A	#N/A	2	10.0	100.0	0.01%	0.79	11.01	11.01	1.00	0.000	0.080	0.182	0.035	7.953	0.000	0.047	0.101	0.020	4.686	0.000	0.098	0.265	0.056	9.817	0.000	0.095	0.323	0.084	9.518	0.000	0.061	0.192	0.037	6.140	0.276	1.730	4.053	1.065	173.035	2.479	7.929	11.571	2.129	792.902	0.000	0.020	0.785	0.101	1.986	51.0	0.01%	0.25	17.99	20.12	1.12	0.000	0.037	0.156	0.043	1.883	0.000	0.007	0.066	0.015	0.333	0.000	0.037	0.154	0.044	1.868	0.000	0.025	0.160	0.037	1.253	0.000	0.025	0.100	0.028	1.269	0.064	1.473	4.887	1.509	75.133	0.085	0.225	0.523	0.098	11.476	0.000	0.316	0.857	0.280	16.137	151.0	0.02%	0.23	17.99	20.11	1.12	0.000	0.065	0.182	0.043	9.835	0.000	0.033	0.101	0.027	5.020	0.000	0.077	0.265	0.060	11.685	0.000	0.071	0.323	0.079	10.771	0.000	0.049	0.192	0.038	7.409	0.064	1.643	4.887	1.234	248.168	0.085	5.327	11.571	4.045	804.378	0.000	0.120	0.857	0.230	18.124		#16 3-171-807	0	0	0	0	34.62%	
C:\Users\johnsamb\Documents\02_Mayo_cohort	#16 3-171-807_[62243,18509].im3	Tumor	Other+	10				1184.0	37.0	#N/A	#N/A	2	24.8	60.0	0.01%	0.84	8.02	9.01	1.12	0.000	0.054	0.095	0.020	3.219	0.038	0.083	0.199	0.033	4.983	0.000	0.097	0.221	0.052	5.843	0.000	0.054	0.161	0.038	3.253	0.000	0.018	0.047	0.014	1.070	0.000	0.214	0.651	0.141	12.816	3.289	6.094	8.791	1.472	365.650	0.000	0.014	0.597	0.080	0.831	43.0	0.00%	0.29	15.86	16.56	1.04	0.000	0.038	0.156	0.028	1.615	0.000	0.029	0.101	0.023	1.233	0.000	0.049	0.168	0.046	2.125	0.000	0.024	0.157	0.036	1.021	0.000	0.027	0.067	0.016	1.171	0.005	0.324	0.790	0.169	13.917	0.138	0.333	0.634	0.106	14.302	0.291	0.721	1.368	0.269	30.983	103.0	0.01%	0.24	15.86	16.57	1.04	0.000	0.047	0.156	0.025	4.834	0.000	0.060	0.199	0.040	6.216	0.000	0.077	0.221	0.055	7.968	0.000	0.041	0.161	0.040	4.274	0.000	0.022	0.067	0.015	2.241	0.000	0.260	0.790	0.162	26.733	0.138	3.689	8.791	3.068	379.951	0.000	0.309	1.368	0.395	31.814		#16 3-171-807	0	0	0	0	99.55%	
