Path	Sample Name	Tissue Category	Phenotype	Cell ID	Total Cells	Tissue Category Area (pixels)	Cell Density (per megapixel)	Cell X Position	Cell Y Position	Process Region ID	Distance from Process Region Edge (pixels)	Category Region ID	Distance from Tissue Category Edge (pixels)	Nucleus Area (pixels)	Nucleus Area (percent)	Nucleus Compactness	Nucleus Minor Axis	Nucleus Major Axis	Nucleus Axis Ratio	Nucleus CD19 (Opal 650) Min (Normalized Counts, Total Weighting)	Nucleus CD19 (Opal 650) Mean (Normalized Counts, Total Weighting)	Nucleus CD19 (Opal 650) Max (Normalized Counts, Total Weighting)	Nucleus CD19 (Opal 650) Std Dev (Normalized Counts, Total Weighting)	Nucleus CD19 (Opal 650) Total (Normalized Counts, Total Weighting)	Nucleus CD3 (Opal 520) Min (Normalized Counts, Total Weighting)	Nucleus CD3 (Opal 520) Mean (Normalized Counts, Total Weighting)	Nucleus CD3 (Opal 520) Max (Normalized Counts, Total Weighting)	Nucleus CD3 (Opal 520) Std Dev (Normalized Counts, Total Weighting)	Nucleus CD3 (Opal 520) Total (Normalized Counts, Total Weighting)	Nucleus CD14 (Opal 540) Min (Normalized Counts, Total Weighting)	Nucleus CD14 (Opal 540) Mean (Normalized Counts, Total Weighting)	Nucleus CD14 (Opal 540) Max (Normalized Counts, Total Weighting)	Nucleus CD14 (Opal 540) Std Dev (Normalized Counts, Total Weighting)	Nucleus CD14 (Opal 540) Total (Normalized Counts, Total Weighting)	Nucleus CD8 (Opal 620) Min (Normalized Counts, Total Weighting)	Nucleus CD8 (Opal 620) Mean (Normalized Counts, Total Weighting)	Nucleus CD8 (Opal 620) Max (Normalized Counts, Total Weighting)	Nucleus CD8 (Opal 620) Std Dev (Normalized Counts, Total Weighting)	Nucleus CD8 (Opal 620) Total (Normalized Counts, Total Weighting)	Nucleus HLADR (Opal 690) Min (Normalized Counts, Total Weighting)	Nucleus HLADR (Opal 690) Mean (Normalized Counts, Total Weighting)	Nucleus HLADR (Opal 690) Max (Normalized Counts, Total Weighting)	Nucleus HLADR (Opal 690) Std Dev (Normalized Counts, Total Weighting)	Nucleus HLADR (Opal 690) Total (Normalized Counts, Total Weighting)	Nucleus CK (Opal 570) Min (Normalized Counts, Total Weighting)	Nucleus CK (Opal 570) Mean (Normalized Counts, Total Weighting)	Nucleus CK (Opal 570) Max (Normalized Counts, Total Weighting)	Nucleus CK (Opal 570) Std Dev (Normalized Counts, Total Weighting)	Nucleus CK (Opal 570) Total (Normalized Counts, Total Weighting)	Nucleus DAPI (DAPI) Min (Normalized Counts, Total Weighting)	Nucleus DAPI (DAPI) Mean (Normalized Counts, Total Weighting)	Nucleus DAPI (DAPI) Max (Normalized Counts, Total Weighting)	Nucleus DAPI (DAPI) Std Dev (Normalized Counts, Total Weighting)	Nucleus DAPI (DAPI) Total (Normalized Counts, Total Weighting)	Nucleus Autofluorescence Min (Normalized Counts, Total Weighting)	Nucleus Autofluorescence Mean (Normalized Counts, Total Weighting)	Nucleus Autofluorescence Max (Normalized Counts, Total Weighting)	Nucleus Autofluorescence Std Dev (Normalized Counts, Total Weighting)	Nucleus Autofluorescence Total (Normalized Counts, Total Weighting)	Membrane Area (pixels)	Membrane Area (percent)	Membrane Compactness	Membrane Minor Axis	Membrane Major Axis	Membrane Axis Ratio	Membrane CD19 (Opal 650) Min (Normalized Counts, Total Weighting)	Membrane CD19 (Opal 650) Mean (Normalized Counts, Total Weighting)	Membrane CD19 (Opal 650) Max (Normalized Counts, Total Weighting)	Membrane CD19 (Opal 650) Std Dev (Normalized Counts, Total Weighting)	Membrane CD19 (Opal 650) Total (Normalized Counts, Total Weighting)	Membrane CD3 (Opal 520) Min (Normalized Counts, Total Weighting)	Membrane CD3 (Opal 520) Mean (Normalized Counts, Total Weighting)	Membrane CD3 (Opal 520) Max (Normalized Counts, Total Weighting)	Membrane CD3 (Opal 520) Std Dev (Normalized Counts, Total Weighting)	Membrane CD3 (Opal 520) Total (Normalized Counts, Total Weighting)	Membrane CD14 (Opal 540) Min (Normalized Counts, Total Weighting)	Membrane CD14 (Opal 540) Mean (Normalized Counts, Total Weighting)	Membrane CD14 (Opal 540) Max (Normalized Counts, Total Weighting)	Membrane CD14 (Opal 540) Std Dev (Normalized Counts, Total Weighting)	Membrane CD14 (Opal 540) Total (Normalized Counts, Total Weighting)	Membrane CD8 (Opal 620) Min (Normalized Counts, Total Weighting)	Membrane CD8 (Opal 620) Mean (Normalized Counts, Total Weighting)	Membrane CD8 (Opal 620) Max (Normalized Counts, Total Weighting)	Membrane CD8 (Opal 620) Std Dev (Normalized Counts, Total Weighting)	Membrane CD8 (Opal 620) Total (Normalized Counts, Total Weighting)	Membrane HLADR (Opal 690) Min (Normalized Counts, Total Weighting)	Membrane HLADR (Opal 690) Mean (Normalized Counts, Total Weighting)	Membrane HLADR (Opal 690) Max (Normalized Counts, Total Weighting)	Membrane HLADR (Opal 690) Std Dev (Normalized Counts, Total Weighting)	Membrane HLADR (Opal 690) Total (Normalized Counts, Total Weighting)	Membrane CK (Opal 570) Min (Normalized Counts, Total Weighting)	Membrane CK (Opal 570) Mean (Normalized Counts, Total Weighting)	Membrane CK (Opal 570) Max (Normalized Counts, Total Weighting)	Membrane CK (Opal 570) Std Dev (Normalized Counts, Total Weighting)	Membrane CK (Opal 570) Total (Normalized Counts, Total Weighting)	Membrane DAPI (DAPI) Min (Normalized Counts, Total Weighting)	Membrane DAPI (DAPI) Mean (Normalized Counts, Total Weighting)	Membrane DAPI (DAPI) Max (Normalized Counts, Total Weighting)	Membrane DAPI (DAPI) Std Dev (Normalized Counts, Total Weighting)	Membrane DAPI (DAPI) Total (Normalized Counts, Total Weighting)	Membrane Autofluorescence Min (Normalized Counts, Total Weighting)	Membrane Autofluorescence Mean (Normalized Counts, Total Weighting)	Membrane Autofluorescence Max (Normalized Counts, Total Weighting)	Membrane Autofluorescence Std Dev (Normalized Counts, Total Weighting)	Membrane Autofluorescence Total (Normalized Counts, Total Weighting)	Entire Cell Area (pixels)	Entire Cell Area (percent)	Entire Cell Compactness	Entire Cell Minor Axis	Entire Cell Major Axis	Entire Cell Axis Ratio	Entire Cell CD19 (Opal 650) Min (Normalized Counts, Total Weighting)	Entire Cell CD19 (Opal 650) Mean (Normalized Counts, Total Weighting)	Entire Cell CD19 (Opal 650) Max (Normalized Counts, Total Weighting)	Entire Cell CD19 (Opal 650) Std Dev (Normalized Counts, Total Weighting)	Entire Cell CD19 (Opal 650) Total (Normalized Counts, Total Weighting)	Entire Cell CD3 (Opal 520) Min (Normalized Counts, Total Weighting)	Entire Cell CD3 (Opal 520) Mean (Normalized Counts, Total Weighting)	Entire Cell CD3 (Opal 520) Max (Normalized Counts, Total Weighting)	Entire Cell CD3 (Opal 520) Std Dev (Normalized Counts, Total Weighting)	Entire Cell CD3 (Opal 520) Total (Normalized Counts, Total Weighting)	Entire Cell CD14 (Opal 540) Min (Normalized Counts, Total Weighting)	Entire Cell CD14 (Opal 540) Mean (Normalized Counts, Total Weighting)	Entire Cell CD14 (Opal 540) Max (Normalized Counts, Total Weighting)	Entire Cell CD14 (Opal 540) Std Dev (Normalized Counts, Total Weighting)	Entire Cell CD14 (Opal 540) Total (Normalized Counts, Total Weighting)	Entire Cell CD8 (Opal 620) Min (Normalized Counts, Total Weighting)	Entire Cell CD8 (Opal 620) Mean (Normalized Counts, Total Weighting)	Entire Cell CD8 (Opal 620) Max (Normalized Counts, Total Weighting)	Entire Cell CD8 (Opal 620) Std Dev (Normalized Counts, Total Weighting)	Entire Cell CD8 (Opal 620) Total (Normalized Counts, Total Weighting)	Entire Cell HLADR (Opal 690) Min (Normalized Counts, Total Weighting)	Entire Cell HLADR (Opal 690) Mean (Normalized Counts, Total Weighting)	Entire Cell HLADR (Opal 690) Max (Normalized Counts, Total Weighting)	Entire Cell HLADR (Opal 690) Std Dev (Normalized Counts, Total Weighting)	Entire Cell HLADR (Opal 690) Total (Normalized Counts, Total Weighting)	Entire Cell CK (Opal 570) Min (Normalized Counts, Total Weighting)	Entire Cell CK (Opal 570) Mean (Normalized Counts, Total Weighting)	Entire Cell CK (Opal 570) Max (Normalized Counts, Total Weighting)	Entire Cell CK (Opal 570) Std Dev (Normalized Counts, Total Weighting)	Entire Cell CK (Opal 570) Total (Normalized Counts, Total Weighting)	Entire Cell DAPI (DAPI) Min (Normalized Counts, Total Weighting)	Entire Cell DAPI (DAPI) Mean (Normalized Counts, Total Weighting)	Entire Cell DAPI (DAPI) Max (Normalized Counts, Total Weighting)	Entire Cell DAPI (DAPI) Std Dev (Normalized Counts, Total Weighting)	Entire Cell DAPI (DAPI) Total (Normalized Counts, Total Weighting)	Entire Cell Autofluorescence Min (Normalized Counts, Total Weighting)	Entire Cell Autofluorescence Mean (Normalized Counts, Total Weighting)	Entire Cell Autofluorescence Max (Normalized Counts, Total Weighting)	Entire Cell Autofluorescence Std Dev (Normalized Counts, Total Weighting)	Entire Cell Autofluorescence Total (Normalized Counts, Total Weighting)	Lab ID	Slide ID	TMA Sector	TMA Row	TMA Column	TMA Field	Confidence	inForm 2.4.7174.15475
C:\Users\johnsamb\Documents\02_Mayo_cohort	#16 3-171-807_[60792,20465].im3	Tumor		1				21.0	4.0	#N/A	#N/A	1	#N/A	69.0	0.01%	0.85	8.04	10.03	1.25	0.002	0.103	0.198	0.041	7.101	0.026	0.072	0.109	0.019	4.978	0.000	0.156	0.299	0.073	10.745	0.000	0.139	0.377	0.091	9.615	0.000	0.029	0.096	0.022	2.020	0.244	0.538	0.808	0.142	37.111	4.502	8.824	12.089	2.022	608.887	0.000	0.011	0.244	0.043	0.725	32.0	0.00%	0.39	11.01	18.00	1.63	0.001	0.052	0.106	0.033	1.669	0.000	0.022	0.077	0.017	0.706	0.000	0.069	0.338	0.092	2.216	0.000	0.074	0.259	0.066	2.378	0.000	0.033	0.082	0.021	1.040	0.112	0.427	0.877	0.205	13.659	0.089	0.457	3.083	0.536	14.635	0.000	0.503	1.092	0.293	16.083	101.0	0.01%	0.31	12.04	18.01	1.50	0.001	0.087	0.198	0.045	8.770	0.000	0.056	0.109	0.030	5.683	0.000	0.128	0.338	0.089	12.960	0.000	0.119	0.377	0.089	11.993	0.000	0.030	0.096	0.021	3.061	0.112	0.503	0.877	0.172	50.770	0.089	6.173	12.089	4.263	623.522	0.000	0.166	1.092	0.284	16.807		#16 3-171-807	0	0	0	0		
C:\Users\johnsamb\Documents\02_Mayo_cohort	#16 3-171-807_[60792,20465].im3	Tumor		2				400.0	4.0	#N/A	#N/A	1	#N/A	85.0	0.01%	0.82	8.02	12.00	1.50	0.000	0.067	0.192	0.035	5.723	0.000	0.062	0.113	0.024	5.233	0.000	0.109	0.380	0.074	9.245	0.000	0.062	0.161	0.046	5.250	0.000	0.027	0.103	0.022	2.280	0.000	0.211	0.510	0.095	17.901	2.607	6.633	11.197	2.043	563.796	0.000	0.047	0.865	0.142	3.975	33.0	0.00%	0.38	11.08	20.02	1.81	0.000	0.061	0.169	0.034	2.027	0.000	0.035	0.083	0.024	1.142	0.000	0.048	0.310	0.066	1.592	0.000	0.029	0.141	0.037	0.972	0.000	0.018	0.042	0.013	0.601	0.076	0.360	0.847	0.203	11.882	0.168	0.473	2.863	0.458	15.603	0.000	0.561	0.828	0.171	18.505	118.0	0.01%	0.31	12.05	20.03	1.66	0.000	0.066	0.192	0.035	7.750	0.000	0.054	0.113	0.027	6.375	0.000	0.092	0.380	0.076	10.837	0.000	0.053	0.161	0.046	6.222	0.000	0.024	0.103	0.020	2.881	0.000	0.252	0.847	0.149	29.783	0.168	4.910	11.197	3.281	579.399	0.000	0.191	0.865	0.276	22.480		#16 3-171-807	0	0	0	0		
C:\Users\johnsamb\Documents\02_Mayo_cohort	#16 3-171-807_[60792,20465].im3	Tumor		3				437.0	4.0	#N/A	#N/A	1	#N/A	88.0	0.01%	0.73	8.03	14.00	1.74	0.030	0.079	0.143	0.029	6.937	0.009	0.063	0.137	0.026	5.525	0.000	0.107	0.277	0.055	9.452	0.000	0.076	0.220	0.050	6.684	0.000	0.016	0.054	0.014	1.405	0.000	0.452	1.657	0.295	39.790	2.795	8.747	12.595	2.379	769.763	0.000	0.000	0.000	0.000	0.000	32.0	0.00%	0.39	12.04	22.00	1.83	0.010	0.064	0.152	0.034	2.041	0.006	0.038	0.083	0.020	1.208	0.000	0.074	0.214	0.054	2.380	0.000	0.052	0.159	0.046	1.663	0.002	0.026	0.063	0.015	0.837	0.092	0.529	1.666	0.280	16.919	0.182	0.773	2.518	0.701	24.738	0.000	0.363	0.657	0.167	11.631	120.0	0.01%	0.30	16.68	17.18	1.03	0.010	0.075	0.152	0.031	8.978	0.006	0.056	0.137	0.027	6.733	0.000	0.099	0.277	0.057	11.832	0.000	0.070	0.220	0.050	8.346	0.000	0.019	0.063	0.014	2.242	0.000	0.473	1.666	0.292	56.709	0.182	6.621	12.595	4.099	794.501	0.000	0.097	0.657	0.183	11.631		#16 3-171-807	0	0	0	0		
C:\Users\johnsamb\Documents\02_Mayo_cohort	#16 3-171-807_[60792,20465].im3	Tumor		4				801.0	3.0	#N/A	#N/A	1	#N/A	61.0	0.01%	0.56	6.03	15.00	2.49	0.022	0.098	0.174	0.036	5.950	0.014	0.079	0.158	0.026	4.847	0.007	0.105	0.211	0.053	6.408	0.000	0.103	0.273	0.071	6.281	0.000	0.020	0.063	0.017	1.245	0.128	0.910	2.515	0.626	55.536	2.956	5.408	8.345	1.524	329.865	0.000	0.006	0.195	0.031	0.343	27.0	0.00%	0.47	8.02	21.00	2.62	0.000	0.057	0.144	0.038	1.544	0.000	0.025	0.083	0.027	0.662	0.000	0.083	0.198	0.064	2.233	0.000	0.045	0.193	0.061	1.207	0.000	0.022	0.042	0.012	0.593	0.323	2.827	4.998	1.243	76.320	0.112	0.419	2.542	0.493	11.304	0.000	0.331	0.734	0.230	8.934	88.0	0.01%	0.27	9.06	21.01	2.32	0.000	0.085	0.174	0.041	7.494	0.000	0.063	0.158	0.037	5.508	0.000	0.098	0.211	0.057	8.641	0.000	0.085	0.273	0.073	7.488	0.000	0.021	0.063	0.016	1.838	0.128	1.498	4.998	1.234	131.856	0.112	3.877	8.345	2.651	341.169	0.000	0.105	0.734	0.198	9.277		#16 3-171-807	0	0	0	0		
C:\Users\johnsamb\Documents\02_Mayo_cohort	#16 3-171-807_[60792,20465].im3	Tumor	Other+	5				1097.0	4.0	#N/A	#N/A	1	#N/A	99.0	0.01%	0.82	9.01	13.00	1.44	0.002	0.083	0.166	0.030	8.175	0.025	0.068	0.122	0.021	6.743	0.000	0.073	0.248	0.046	7.201	0.000	0.089	0.226	0.052	8.785	0.000	0.036	0.085	0.022	3.586	0.000	0.393	1.140	0.242	38.896	3.173	7.743	9.262	1.204	766.542	0.000	0.015	0.308	0.052	1.462	31.0	0.00%	0.41	12.10	17.01	1.41	0.032	0.092	0.146	0.029	2.850	0.000	0.052	0.146	0.038	1.608	0.000	0.095	0.223	0.068	2.954	0.000	0.066	0.213	0.057	2.034	0.005	0.035	0.074	0.018	1.093	0.267	0.532	0.990	0.189	16.480	0.173	1.001	3.499	1.021	31.035	0.000	0.429	0.782	0.282	13.297	130.0	0.01%	0.36	13.07	17.01	1.30	0.002	0.085	0.166	0.030	11.025	0.000	0.064	0.146	0.027	8.351	0.000	0.078	0.248	0.053	10.156	0.000	0.083	0.226	0.054	10.819	0.000	0.036	0.085	0.021	4.680	0.000	0.426	1.140	0.237	55.375	0.173	6.135	9.262	3.108	797.577	0.000	0.114	0.782	0.228	14.758		#16 3-171-807	0	0	0	0	76.44%	
C:\Users\johnsamb\Documents\02_Mayo_cohort	#16 3-171-807_[60792,20465].im3	Tumor	Other+	6				1111.0	4.0	#N/A	#N/A	1	#N/A	101.0	0.01%	0.79	9.04	13.03	1.44	0.000	0.082	0.195	0.037	8.276	0.011	0.048	0.105	0.019	4.831	0.000	0.094	0.235	0.051	9.486	0.000	0.060	0.207	0.052	6.105	0.000	0.028	0.083	0.019	2.792	0.189	0.531	1.110	0.173	53.631	2.487	8.453	10.428	1.696	853.755	0.000	0.001	0.100	0.010	0.100	31.0	0.00%	0.41	12.07	15.02	1.24	0.000	0.087	0.195	0.042	2.712	0.000	0.049	0.088	0.026	1.512	0.000	0.079	0.209	0.061	2.437	0.000	0.058	0.150	0.050	1.799	0.000	0.036	0.068	0.015	1.102	0.251	0.508	1.026	0.157	15.760	0.162	1.061	3.299	0.972	32.884	0.000	0.391	0.815	0.259	12.112	132.0	0.01%	0.39	13.02	15.01	1.15	0.000	0.083	0.195	0.038	10.988	0.000	0.048	0.105	0.021	6.343	0.000	0.090	0.235	0.054	11.923	0.000	0.060	0.207	0.051	7.904	0.000	0.029	0.083	0.019	3.894	0.189	0.526	1.110	0.169	69.391	0.162	6.717	10.428	3.508	886.639	0.000	0.093	0.815	0.207	12.212		#16 3-171-807	0	0	0	0	92.92%	
C:\Users\johnsamb\Documents\02_Mayo_cohort	#16 3-171-807_[60792,20465].im3	Tumor		7				1288.0	3.0	#N/A	#N/A	1	#N/A	62.0	0.01%	0.67	6.07	13.02	2.15	0.013	0.117	0.296	0.056	7.280	0.001	0.080	0.145	0.029	4.972	0.000	0.098	0.279	0.067	6.056	0.000	0.101	0.357	0.083	6.290	0.000	0.033	0.087	0.023	2.065	0.291	1.115	2.371	0.462	69.101	1.887	3.316	4.644	0.772	205.600	0.000	0.137	0.505	0.143	8.498	28.0	0.00%	0.45	7.09	20.02	2.82	0.009	0.071	0.134	0.030	1.997	0.000	0.037	0.094	0.027	1.027	0.000	0.112	0.267	0.068	3.136	0.000	0.036	0.185	0.056	1.012	0.000	0.043	0.095	0.021	1.213	0.416	1.809	4.040	1.000	50.649	0.338	0.760	1.918	0.342	21.272	0.106	0.409	0.651	0.123	11.450	90.0	0.01%	0.29	8.04	20.01	2.49	0.009	0.103	0.296	0.054	9.277	0.000	0.067	0.145	0.035	5.999	0.000	0.102	0.279	0.067	9.192	0.000	0.081	0.357	0.081	7.303	0.000	0.036	0.095	0.023	3.279	0.291	1.331	4.040	0.744	119.750	0.338	2.521	4.644	1.364	226.871	0.000	0.222	0.651	0.186	19.947		#16 3-171-807	0	0	0	0		
C:\Users\johnsamb\Documents\02_Mayo_cohort	#16 3-171-807_[60792,20465].im3	Tumor		8				37.0	3.0	#N/A	#N/A	1	#N/A	39.0	0.00%	0.85	6.02	8.01	1.33	0.000	0.079	0.142	0.039	3.099	0.000	0.067	0.130	0.033	2.632	0.000	0.118	0.259	0.082	4.602	0.000	0.064	0.185	0.059	2.484	0.000	0.028	0.087	0.024	1.086	0.000	0.233	0.567	0.144	9.082	6.766	12.720	20.331	3.666	496.068	0.000	0.056	0.931	0.195	2.182	18.0	0.00%	0.70	8.03	12.02	1.50	0.004	0.056	0.106	0.027	1.011	0.000	0.059	0.184	0.052	1.066	0.000	0.144	0.293	0.084	2.585	0.000	0.096	0.174	0.057	1.736	0.000	0.023	0.051	0.017	0.419	0.000	0.269	0.494	0.153	4.839	0.307	2.473	8.753	2.372	44.515	0.000	0.302	0.750	0.274	5.434	57.0	0.00%	0.47	9.50	10.90	1.15	0.000	0.072	0.142	0.037	4.110	0.000	0.065	0.184	0.040	3.698	0.000	0.126	0.293	0.083	7.187	0.000	0.074	0.185	0.060	4.220	0.000	0.026	0.087	0.022	1.505	0.000	0.244	0.567	0.146	13.920	0.307	9.484	20.331	5.824	540.583	0.000	0.134	0.931	0.249	7.616		#16 3-171-807	0	0	0	0		
C:\Users\johnsamb\Documents\02_Mayo_cohort	#16 3-171-807_[60792,20465].im3	Tumor	CD14+	9				465.0	5.0	#N/A	#N/A	1	#N/A	108.0	0.01%	0.70	10.04	14.00	1.39	0.000	0.101	0.195	0.036	10.877	0.044	0.105	0.228	0.035	11.288	0.000	0.135	0.320	0.074	14.600	0.000	0.110	0.317	0.075	11.917	0.000	0.017	0.081	0.019	1.841	0.124	0.936	3.943	0.947	101.132	5.069	10.177	15.904	2.771	1099.166	0.000	0.009	0.359	0.051	1.000	37.0	0.00%	0.34	13.01	22.01	1.69	0.000	0.087	0.241	0.061	3.202	0.000	0.052	0.133	0.038	1.907	0.000	0.093	0.298	0.071	3.452	0.000	0.067	0.326	0.083	2.470	0.000	0.025	0.076	0.020	0.918	0.270	1.511	5.329	1.094	55.899	0.275	0.968	5.857	1.076	35.823	0.000	0.699	1.255	0.458	25.856	145.0	0.01%	0.28	14.03	22.03	1.57	0.000	0.097	0.241	0.044	14.079	0.000	0.091	0.228	0.042	13.195	0.000	0.125	0.320	0.075	18.053	0.000	0.099	0.326	0.079	14.387	0.000	0.019	0.081	0.019	2.759	0.124	1.083	5.329	1.014	157.031	0.275	7.828	15.904	4.714	1134.989	0.000	0.185	1.255	0.381	26.857		#16 3-171-807	0	0	0	0	56.72%	
C:\Users\johnsamb\Documents\02_Mayo_cohort	#16 3-171-807_[60792,20465].im3	Tumor	Other+	10				727.0	11.0	#N/A	#N/A	1	#N/A	101.0	0.01%	0.72	10.00	13.00	1.30	0.015	0.068	0.220	0.037	6.840	0.010	0.056	0.162	0.026	5.627	0.000	0.079	0.219	0.047	7.972	0.000	0.047	0.148	0.036	4.797	0.000	0.019	0.058	0.014	1.871	0.000	0.203	0.544	0.127	20.510	3.596	7.751	10.490	1.981	782.835	0.000	0.000	0.000	0.000	0.000	50.0	0.00%	0.25	17.97	19.39	1.08	0.000	0.038	0.134	0.032	1.917	0.000	0.022	0.094	0.026	1.125	0.000	0.032	0.153	0.039	1.603	0.000	0.032	0.160	0.041	1.579	0.000	0.011	0.040	0.011	0.554	0.000	0.287	2.008	0.343	14.374	0.056	0.289	0.578	0.100	14.468	0.000	0.281	0.653	0.185	14.056	151.0	0.01%	0.22	17.99	19.39	1.08	0.000	0.058	0.220	0.038	8.757	0.000	0.045	0.162	0.030	6.752	0.000	0.063	0.219	0.050	9.575	0.000	0.042	0.160	0.038	6.376	0.000	0.016	0.058	0.013	2.425	0.000	0.231	2.008	0.225	34.885	0.056	5.280	10.490	3.877	797.303	0.000	0.093	0.653	0.170	14.056		#16 3-171-807	0	0	0	0	88.01%	
